strand;type;clone;glyc_stock_box_as_plasmid;comment_as_plasmid;origin_id;date_as_plasmid;Created at;Updated at;qc validation;name;temp_name;number;strict_validation;plasmid_validation;target
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCap2 Maurocalcine pep2;None;405;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCap2 Maurocalcine pep3;None;406;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc57-rHKAb;None;407;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-rHKAb-eNpHR-YFP-WPRE;None;408;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-rHKAb-eNpHR-WPRE;None;409;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hCAr-rHKAb-eNpHR-YFP-WPRE;None;410;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hCAr-rHKAb-eNpHR-WPRE;None;411;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-hHKAb-eNpHR-YFP-WPRE;None;412;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-hHKAb-eNpHR-WPRE;None;413;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hCAr-hHKAb-eNpHR-YFP-WPRE;None;414;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hCAr-hHKAb-eNpHR-WPRE;None;415;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc57-hHKAb;None;416;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-eNpHR2,0V-eYFP;None;417;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc57-hBO promoteur;None;418;0;1;Blue cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAr-ReachR-Citrine;None;419;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-rHKAb-NpHR-bghPA;None;420;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-hHKAb-NpHR-bghPA;None;421;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-Cap2;None;422;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-EF1a-mCherry-WGA-Cre;None;423;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-1,5kb-1A;None;424;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pHluorin-1A;None;425;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCMV-iGluSnFR;None;426;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV-EF1a-DIO-GCaMP6f-P2A-nls-dTomato;None;427;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV-EF1a-DIO-GCaMP6s-P2A-nls-dTomato;None;428;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCMV-Cerulean-C1;None;429;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pQC mPlum IX;None;430;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCMV-Emerald-C1;None;431;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAr-SwichR-ReachR-Citrine;None;432;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ChrimsonR*sans stop-WPRE;None;433;0;1;Cones
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hRho-Killer Red;None;434;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-mCherry-IRES-Cre-WPRE;None;435;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-hCatCH-GFP;None;436;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-rHKAb-eNpHR-YFP;None;437;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-hHKAb-NpHR-YFP;None;438;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ChrimsonR-WPRE;None;439;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-YFP-CTshort;None;440;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-YFP-CT12;None;441;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-YFP-CT27(long);None;442;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-flox-CAG-hCatCh-YFP;None;443;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-GIRK1;None;444;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-GIRK2;None;445;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;ssAAV Ple155-emGFP-WPRE;None;446;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;ssAAV Ple155-emGFP;None;447;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pfck-CAMKII-Jaws-GFP-ER2;None;448;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pfck-CAMKII-Jaws-KGC-GFP-ER2;None;449;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-hHKAb-eNpHR-WPRE;None;450;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-hHKAb-NpHR-YFP;None;451;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-vSWO-mCherry;None;452;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-NogoA ;None;453;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-tdTomato-bghPA;None;454;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-mCherry-bghPA;None;455;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-hHKAb-eNpHR-YFP-WPRE;None;456;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV- mCAR-Clm;None;457;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-ChrimsonR-GFP;None;458;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2;None;459;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Jaws-GFP;None;460;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-BFP-bghPA;None;461;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Cerulean-bghPA;None;462;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Emerald-bghPA;None;463;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 AscI+NotI 1/3;None;464;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Norrin-GFP;None;465;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;PUC57-insertA 18AA;None;466;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-18AAhNAChR-eNpHR-YFP;None;467;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-18AAhNAChR-eNpHR-WPRE;None;468;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;PUC57-insertB 23AA;None;469;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-23AAhNAChR-eNpHR-YFP;None;470;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mCAr-23AAhNAChR-eNpHR-WPRE;None;471;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChrimsonR-GFP;None;472;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2+NotI;None;473;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV8 + mutation Bennett;None;474;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc57 + AAV8 mut Bennett MluI- KflI;None;475;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC5-eNpHR-2A;None;476;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-mPlum;None;477;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-hRO-hChR2 (D156C)-EYFP;None;478;0;1;Red cones
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChrimsonR-tdTomato;None;479;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChrimsonR;None;480;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-tdTomato;None;481;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-RPE65;None;482;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-18AAhNAChR-eNpHR-YFP;None;483;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-18AAhNAChR-eNpHR-WPRE;None;484;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-23AAhNAChR-eNpHR-YFP;None;485;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-23AAhNAChR-eNpHR-WPRE;None;486;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-GFP;None;487;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-mCitrine;None;488;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 AscI+NotI 2/3;None;489;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCMV-mouse sidekick2;None;490;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCMV-mouse Dscam;None;491;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-double floxed-eNpHR-eYFP;None;492;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV1+NotI;None;493;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV5+NotI;None;494;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV6+NotI;None;495;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8+NotI;None;496;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV9hu14+NotI;None;497;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAVrh10+NotI;None;498;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 AscI+NotI;None;499;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-GIRK1-GFP;None;500;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-GIRK2-GFP;None;501;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-GIRK2-tdTomato;None;502;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;5'UTR COX10 MTS COX10 ND4 FLAG 3'UTR COX10_pAAV-MCS;None;503;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;MTS-COX10-ND4-FLAG 3'UTR COX10_pAAV-MCS;None;504;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;MTS COX10 ND4 FLAG 3'UTR COX10;None;505;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;5'UTR COX10-MTS COX10-ND4-FLAG_pAAV-MCS;None;506;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;5'UTR COX10-MTS COX10-Mutant ND4*-HA1-3'UTR;None;507;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-eNpHR-TAG-2A-Clm;None;508;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-NpHR-GFP;None;509;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-JAWS-KGC-GFP-ER2;None;510;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV,CBA,synITR,short-hRdCVF1-exon-1-ORF;None;511;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV,CBA,synITR,short-hRdCVF1-exon-1-region;None;512;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hChR2(sans mut)-YFP;None;513;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Chronos-GFP ;None;514;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-eNpHR-TAG-2A-Clm;None;515;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pXR8 (Y447F Y733F T494V);None;516;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-1xGrm6-GCamp6s-pA;None;517;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-GCamp6s;None;518;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;CAG-DP71a;None;519;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;CAG-Dp71b;None;520;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;CAG-Dp71ab;None;521;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;CAG-Dp71;None;522;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;CAG-Dp40;None;523;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-SwitchR-TS-YFP;None;524;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-EP-Librairie-Gib;None;525;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-7mers-Librairie;None;526;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Shuffling-Librairie;None;527;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;No-name;None;528;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;No-name;None;529;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xGRm6-LWO-GFP;None;530;0;1;Bipolar cells on
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xGRm6-SWO-dtTomato;None;531;0;1;Bipolar cells on
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-SWO-dtTomato;None;532;0;1;Cones
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-SNCG-GCAmp6s-pA;None;533;0;1;RGC
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ReachR-2A-GCAmp6s;None;534;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChR2(H134R)-GFP;None;535;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ArchT-GFP;None;536;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-MAC-GFP;None;537;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Lwo-GFP;None;538;0;1;Ubiquitous
