production_id;plate_id;created_at;username;name;titer;titer_atcc;titer_to_atcc;date_of_production
746;1636;July 21, 2016;crobert;746;147000000000,00;16600000000,00;290457831325,30;
747;1636;July 21, 2016;crobert;747;180000000000000,00;16600000000,00;355662650602410,00;
748;1636;July 21, 2016;crobert;748;6990000000000,00;16600000000,00;13811566265060,20;
749;1636;July 21, 2016;crobert;749;2040000000000,00;16600000000,00;4030843373493,98;
749;1637;July 21, 2016;crobert;749;2030000000000,00;6210000000,00;10722061191626,40;
750;1636;July 21, 2016;crobert;750;2070000000000,00;16600000000,00;4090120481927,71;
750;1637;July 21, 2016;crobert;750;2000000000000,00;6210000000,00;10563607085346,20;
751;1636;July 21, 2016;crobert;751;12900000000,00;16600000000,00;25489156626,51;
751;1637;July 21, 2016;crobert;751;16300000000,00;6210000000,00;86093397745,57;
752;16-38;August 3, 2016;jmurat;752;4200000000000,00;6750000000,00;20408888888888,90;
753;16-38;August 3, 2016;jmurat;753;3840000000000,00;6750000000,00;18659555555555,60;
754;16-38;August 3, 2016;jmurat;754;67800000000,00;6750000000,00;329457777777,78;
755;16-38;August 3, 2016;jmurat;755;70100000000,00;6750000000,00;340634074074,07;
756;16-38;August 3, 2016;jmurat;756;63600000000,00;6750000000,00;309048888888,89;
757;16-38;August 3, 2016;jmurat;757;19100000000,00;6750000000,00;92811851851,85;
758;1640;August 24, 2016;crobert;758;187000000000,00;11800000000,00;519796610169,49;
759;1640;August 24, 2016;crobert;759;72200000000,00;11800000000,00;200691525423,73;
760;1640;August 24, 2016;crobert;760;301000000000,00;11800000000,00;836677966101,70;
761;1640;August 24, 2016;crobert;761;3410000000000,00;11800000000,00;9478644067796,61;
762;1639;August 19, 2016;crobert;762;862000000000,00;35900000000,00;787565459610,03;
763;1639;August 19, 2016;crobert;763;4430000000000,00;35900000000,00;4047465181058,50;
764;1639;August 19, 2016;crobert;764;22200000000000,00;35900000000,00;20283008356546,00;
765;1639;August 19, 2016;crobert;765;30000000000000,00;35900000000,00;27409470752089,10;
766;1639;August 19, 2016;crobert;766;26300000000000,00;35900000000,00;24028969359331,50;
767;1639;August 19, 2016;crobert;767;5500000000000,00;35900000000,00;5025069637883,01;
768;1639;August 19, 2016;crobert;768;43700000000000,00;35900000000,00;39926462395543,20;
769;1640;August 24, 2016;crobert;769;15200000000,00;11800000000,00;42250847457,63;
770;1640;August 24, 2016;crobert;770;20800000000000,00;11800000000,00;57816949152542,40;
771;1640;August 24, 2016;crobert;771;53400000000,00;11800000000,00;148433898305,09;
772;1640;August 24, 2016;crobert;772;115000000000,00;11800000000,00;319661016949,15;
773;1640;August 24, 2016;crobert;773;10100000000000,00;11800000000,00;28074576271186,40;
774;1640;August 24, 2016;crobert;774;502000000000,00;11800000000,00;1395389830508,47;
775;1640;August 24, 2016;crobert;775;1090000000000,00;11800000000,00;3029830508474,58;
776;1641;September 1, 2016;jmurat;776;1680000000000,00;29700000000,00;1855353535353,54;
777;1641;September 1, 2016;jmurat;777;65700000000,00;29700000000,00;72557575757,58;
778;1642;September 5, 2016;#N/A;778;1410000000,00;3570000000,00;12954621848,74;
778;1643;September 6, 2016;#N/A;778;579000000,00;1440000000,00;13188333333,33;
778;1644;September 12, 2016;jmurat;778;14600000000,00;27000000000,00;17736296296,30;
779;1641;September 1, 2016;jmurat;779;4490000000,00;29700000000,00;4958653198,65;
779;1642;September 5, 2016;#N/A;779;1150000000,00;3570000000,00;10565826330,53;
779;1643;September 6, 2016;#N/A;779;606616699,00;1440000000,00;13817380366,11;
779;1644;September 12, 2016;jmurat;779;15300000000,00;27000000000,00;18586666666,67;
780;1642;September 5, 2016;#N/A;780;1460000000,00;3570000000,00;13414005602,24;
780;1643;September 6, 2016;#N/A;780;975000000,00;1440000000,00;22208333333,33;
780;1644;September 12, 2016;jmurat;780;62600000000,00;27000000000,00;76047407407,41;
781;1641;September 1, 2016;jmurat;781;5120000000,00;29700000000,00;5654410774,41;
781;1642;September 5, 2016;#N/A;781;1508000000,00;3570000000,00;13855014005,60;
781;1643;September 6, 2016;#N/A;781;1019000000,00;1440000000,00;23210555555,56;
781;1644;September 12, 2016;jmurat;781;17700000000,00;27000000000,00;21502222222,22;
782;1642;September 5, 2016;#N/A;782;1480000000,00;3570000000,00;13597759103,64;
782;1643;September 6, 2016;#N/A;782;604000000,00;1440000000,00;13757777777,78;
782;1644;September 12, 2016;jmurat;782;16400000000,00;27000000000,00;19922962962,96;
785;1645;October 5, 2016;crobert;785;10800000000000,00;34000000000,00;10418823529411,80;
786;1645;October 5, 2016;crobert;786;7060000000000,00;34000000000,00;6810823529411,76;
787;1645;October 5, 2016;crobert;787;13800000000,00;34000000000,00;13312941176,47;
788;1645;October 5, 2016;crobert;788;78900000000,00;34000000000,00;76115294117,65;
789;1645;October 5, 2016;crobert;789;6350000000,00;34000000000,00;6125882352,94;
790;1645;October 5, 2016;crobert;790;432000000000000,00;34000000000,00;416752941176471,00;
791;1645;October 5, 2016;crobert;791;12400000000000,00;34000000000,00;11962352941176,50;
791;1651;November 16, 2016;crobert;791;23800000000000,00;13100000000,00;59590839694656,50;
791;1652;November 21, 2016;jmurat;791;41750000000000,00;5300000000,00;258377358490566,00;
791;1653;November 23, 2016;jmurat;791;27413700000000,00;6100000000,00;147404813114754,00;
791;1654;November 25, 2016;jmurat;791;22370000000000,00;10700000000,00;68573457943925,20;
792;1645;October 5, 2016;crobert;792;112000000000000,00;34000000000,00;108047058823529,00;
793;1646;October 12, 2016;crobert;793;3010000000000,00;30700000000,00;3215895765472,31;
794;1646;October 12, 2016;crobert;794;5210000000000,00;30700000000,00;5566384364820,85;
795;1646;October 12, 2016;crobert;795;4260000000000,00;30700000000,00;4551400651465,80;
796;1646;October 12, 2016;crobert;796;5900000000000,00;30700000000,00;6303583061889,25;
797;1647;October 19, 2016;jmurat;797;42400000000,00;80100000000,00;17362297128,59;
798;1647;October 19, 2016;jmurat;798;50400000000,00;80100000000,00;20638202247,19;
799;1647;October 19, 2016;jmurat;799;122000000000,00;80100000000,00;49957553058,68;
800;1647;October 19, 2016;jmurat;800;433000000000000,00;80100000000,00;177308364544320,00;
801;1648;October 26, 2016;jmurat;801;341000000000000,00;33500000000,00;333874626865672,00;
802;1648;October 26, 2016;jmurat;802;129000000000000,00;33500000000,00;126304477611940,00;
803;1648;October 26, 2016;jmurat;803;394000000000,00;33500000000,00;385767164179,10;
804;1648;October 26, 2016;jmurat;804;29100000000000,00;33500000000,00;28491940298507,50;
805;1648;October 26, 2016;jmurat;805;26700000000000,00;33500000000,00;26142089552238,80;
806;16-49;November 4, 2016;crobert;806;68100000000000,00;4440000000,00;503081081081081,00;
806;1650;November 9, 2016;jmurat;806;696000000000000,00;52900000000,00;431546313799622,00;
806;1651;November 16, 2016;crobert;806;9130000000000,00;13100000000,00;22859847328244,30;
807;16-49;November 4, 2016;crobert;807;102000000000000,00;4440000000,00;753513513513513,00;
807;1650;November 9, 2016;jmurat;807;1380000000000000,00;52900000000,00;855652173913043,00;
807;1651;November 16, 2016;crobert;807;41000000000000,00;13100000000,00;102656488549618,00;
808;16-49;November 4, 2016;crobert;808;201000000000000,00;4440000000,00;1484864864864860,00;
808;1650;November 9, 2016;jmurat;808;2550000000000000,00;52900000000,00;1581096408317580,00;
808;1651;November 16, 2016;crobert;808;203000000000000,00;13100000000,00;508274809160305,00;
809;16-49;November 4, 2016;crobert;809;32800000000000,00;4440000000,00;242306306306306,00;
809;1650;November 9, 2016;jmurat;809;235000000000000,00;52900000000,00;145708884688091,00;
809;1651;November 16, 2016;crobert;809;9940000000000,00;13100000000,00;24887938931297,70;
810;1650;November 9, 2016;jmurat;810;343000000000000,00;52900000000,00;212672967863894,00;
810;1651;November 16, 2016;crobert;810;11500000000000,00;13100000000,00;28793893129771,00;
811;1650;November 9, 2016;jmurat;811;765000000000000,00;52900000000,00;474328922495274,00;
811;1651;November 16, 2016;crobert;811;21100000000000,00;13100000000,00;52830534351145,00;
812;1650;November 9, 2016;jmurat;812;429000000000000,00;52900000000,00;265996219281664,00;
812;1651;November 16, 2016;crobert;812;11800000000000,00;13100000000,00;29545038167938,90;
813;1650;November 9, 2016;jmurat;813;4400000000000000,00;52900000000,00;2728166351606810,00;
813;1651;November 16, 2016;crobert;813;232000000000000,00;13100000000,00;580885496183206,00;
814;1650;November 9, 2016;jmurat;814;3110000000000000,00;52900000000,00;1928317580340260,00;
814;1651;November 16, 2016;crobert;814;160000000000000,00;13100000000,00;400610687022901,00;
815;1651;November 16, 2016;crobert;815;105000000000,00;13100000000,00;262900763358,78;
815;1652;November 21, 2016;jmurat;815;104000000000,00;5300000000,00;643622641509,43;
815;1653;November 23, 2016;jmurat;815;1130000000000,00;6100000000,00;6076065573770,49;
815;1654;November 25, 2016;jmurat;815;919000000000,00;10700000000,00;2817121495327,10;
816;1651;November 16, 2016;crobert;816;8330000000000,00;13100000000,00;20856793893129,80;
816;1652;November 21, 2016;jmurat;816;4405000000000,00;5300000000,00;27261132075471,70;
816;1653;November 23, 2016;jmurat;816;6694000000000,00;6100000000,00;35993967213114,70;
816;1654;November 25, 2016;jmurat;816;2134000000000,00;10700000000,00;6541607476635,51;
817;1651;November 16, 2016;crobert;817;5490000000000,00;13100000000,00;13745954198473,30;
817;1652;November 21, 2016;jmurat;817;3170000000000,00;5300000000,00;19618113207547,20;
817;1653;November 23, 2016;jmurat;817;4260000000000,00;6100000000,00;22906229508196,70;
817;1654;November 25, 2016;jmurat;817;4940000000000,00;10700000000,00;15143177570093,50;
818;1651;November 16, 2016;crobert;818;3730000000000,00;13100000000,00;9339236641221,37;
818;1652;November 21, 2016;jmurat;818;2293000000000,00;5300000000,00;14190641509434,00;
818;1653;November 23, 2016;jmurat;818;6176000000000,00;6100000000,00;33208655737704,90;
818;1654;November 25, 2016;jmurat;818;8515000000000,00;10700000000,00;26102056074766,40;
819;1651;November 16, 2016;crobert;819;9540000000000,00;13100000000,00;23886412213740,50;
819;1652;November 21, 2016;jmurat;819;6200000000000,00;5300000000,00;38369811320754,70;
819;1653;November 23, 2016;jmurat;819;13700000000000,00;6100000000,00;73665573770491,80;
819;1654;November 25, 2016;jmurat;819;6220000000000,00;10700000000,00;19066915887850,50;
820;1653;November 23, 2016;jmurat;820;444000000000000,00;6100000000,00;2387409836065570,00;
820;1654;November 25, 2016;jmurat;820;424100000000000,00;10700000000,00;1300044859813080,00;
821;1653;November 23, 2016;jmurat;821;27000000000000,00;6100000000,00;145180327868852,00;
821;1654;November 25, 2016;jmurat;821;3360000000000,00;10700000000,00;10299813084112,10;
821;1701;January 11, 2016;crobert;821;1730000000000,00;5510000000,00;10298366606170,60;
821;1702;January 11, 2016;crobert;821;3710000000000,00;8810000000,00;13812485811577,80;
822;1653;November 23, 2016;jmurat;822;235000000000,00;6100000000,00;1263606557377,05;
822;1654;November 25, 2016;jmurat;822;169700000000,00;10700000000,00;520201869158,88;
823;1657;December 8, 2016;jmurat;823;14600000000000,00;47000000000,00;10188936170212,80;
823;1659;December 16, 2016;crobert;823;17000000000000,00;29300000000,00;19030716723549,50;
824;1659;December 16, 2016;crobert;824;8990000000000,00;29300000000,00;10063890784982,90;
826;1653;November 23, 2016;jmurat;826;25500000000000,00;6100000000,00;137114754098361,00;
826;1654;November 25, 2016;jmurat;826;17500000000000,00;10700000000,00;53644859813084,10;
827;1655;December 7, 2016;jmurat;827;21700000,00;10400000,00;;
827;1656;December 8, 2016;jmurat;827;13800000000,00;5090000000,00;88927308447,94;
827;1658;December 14, 2016;crobert;827;27800000000,00;112000000000,00;8141428571,43;
828;1659;December 16, 2016;crobert;828;5380000000000,00;29300000000,00;6022662116040,96;
829;1655;December 7, 2016;jmurat;829;819000000000,00;10400000,00;;
829;1656;December 8, 2016;jmurat;829;6130000000000,00;5090000000,00;39501768172888,00;
829;1658;December 14, 2016;crobert;829;13400000000000,00;112000000000,00;3924285714285,71;
829;1660;December 21, 2016;jmurat;829;9030000000000,00;5950000000,00;49778823529411,80;
829;1661;December 22, 2016;jmurat;829;12600000000000,00;11800000000,00;35023728813559,30;
830;1659;December 16, 2016;crobert;830;45900000000000,00;29300000000,00;51382935153583,60;
831;1655;December 7, 2016;jmurat;831;3010000000,00;10400000,00;;
831;1656;December 8, 2016;jmurat;831;479000000000,00;5090000000,00;3086679764243,62;
831;1658;December 14, 2016;crobert;831;681000000000,00;112000000000,00;199435714285,71;
831;1660;December 21, 2016;jmurat;831;401000000000,00;5950000000,00;2210554621848,74;
831;1661;December 22, 2016;jmurat;831;842000000000,00;11800000000,00;2340474576271,19;
832;1655;December 7, 2016;jmurat;832;69900000000,00;10400000,00;;
832;1656;December 8, 2016;jmurat;832;1700000000000,00;5090000000,00;10954813359528,50;
832;1658;December 14, 2016;crobert;832;2060000000000,00;112000000000,00;603285714285,71;
832;1660;December 21, 2016;jmurat;832;691000000000,00;5950000000,00;3809210084033,61;
832;1661;December 22, 2016;jmurat;832;1540000000000,00;11800000000,00;4280677966101,70;
833;1655;December 7, 2016;jmurat;833;55100000000,00;10400000,00;;
833;1656;December 8, 2016;jmurat;833;14300000,00;5090000000,00;92149312,38;
833;1658;December 14, 2016;crobert;833;2380000000000,00;112000000000,00;697000000000,00;
834;1655;December 7, 2016;jmurat;834;843000000000000,00;10400000,00;;
834;1656;December 8, 2016;jmurat;834;2100000000,00;5090000000,00;13532416502,95;
834;1658;December 14, 2016;crobert;834;271000000000000,00;112000000000,00;79364285714285,70;
835;1655;December 7, 2016;jmurat;835;2070000000000,00;10400000,00;;
835;1656;December 8, 2016;jmurat;835;8270000000000,00;5090000000,00;53291944990176,80;
835;1658;December 14, 2016;crobert;835;29000000000000,00;112000000000,00;8492857142857,14;
835;1660;December 21, 2016;jmurat;835;28600000000000,00;5950000000,00;157660504201681,00;
835;1661;December 22, 2016;jmurat;835;20600000000000,00;11800000000,00;57261016949152,50;
836;1656;December 8, 2016;jmurat;836;38400000000000,00;5090000000,00;247449901768173,00;
836;1658;December 14, 2016;crobert;836;56600000000000,00;112000000000,00;16575714285714,30;
836;1660;December 21, 2016;jmurat;836;39800000000000,00;5950000000,00;219401680672269,00;
836;1661;December 22, 2016;jmurat;836;59700000000000,00;11800000000,00;165945762711864,00;
837;1658;December 14, 2016;crobert;837;12100000000000,00;112000000000,00;3543571428571,43;
837;1660;December 21, 2016;jmurat;837;5280000000000,00;5950000000,00;29106554621848,70;
837;1661;December 22, 2016;jmurat;837;8510000000000,00;11800000000,00;23654915254237,30;
838;1658;December 14, 2016;crobert;838;6570000000000,00;112000000000,00;1924071428571,43;
838;1660;December 21, 2016;jmurat;838;3900000000000,00;5950000000,00;21499159663865,50;
838;1661;December 22, 2016;jmurat;838;5560000000000,00;11800000000,00;15454915254237,30;
839;1658;December 14, 2016;crobert;839;20500000000000,00;112000000000,00;6003571428571,43;
839;1660;December 21, 2016;jmurat;839;14800000000000,00;5950000000,00;81586554621848,70;
839;1661;December 22, 2016;jmurat;839;23400000000000,00;11800000000,00;65044067796610,20;
840;1658;December 14, 2016;crobert;840;18000000000000,00;112000000000,00;5271428571428,57;
840;1660;December 21, 2016;jmurat;840;10000000000000,00;5950000000,00;55126050420168,10;
840;1661;December 22, 2016;jmurat;840;16900000000000,00;11800000000,00;46976271186440,70;
841;1660;December 21, 2016;jmurat;841;6170000000000,00;5950000000,00;34012773109243,70;
841;1661;December 22, 2016;jmurat;841;9290000000000,00;11800000000,00;25823050847457,60;
842;1660;December 21, 2016;jmurat;842;2690000000000,00;5950000000,00;14828907563025,20;
842;1661;December 22, 2016;jmurat;842;4710000000000,00;11800000000,00;13092203389830,50;
843;1660;December 21, 2016;jmurat;843;117000000000,00;5950000000,00;644974789915,97;
843;1661;December 22, 2016;jmurat;843;237000000000,00;11800000000,00;658779661016,95;
844;1660;December 21, 2016;jmurat;844;184000000000,00;5950000000,00;1014319327731,09;
844;1661;December 22, 2016;jmurat;844;467000000000,00;11800000000,00;1298101694915,25;
845;1701;January 11, 2016;crobert;845;113000000000000,00;5510000000,00;672667876588022,00;
845;1702;January 11, 2016;crobert;845;203000000000000,00;8810000000,00;755777525539160,00;
846;1701;January 11, 2016;crobert;846;140000000000000,00;5510000000,00;833393829401089,00;
846;1702;January 11, 2016;crobert;846;282000000000000,00;8810000000,00;1049897843359820,00;
847;1701;January 11, 2016;crobert;847;1570000000000,00;5510000000,00;9345916515426,50;
847;1702;January 11, 2016;crobert;847;2730000000000,00;8810000000,00;10163904653802,50;
848;1701;January 11, 2016;crobert;848;252000000000000,00;5510000000,00;1500108892921960,00;
848;1702;January 11, 2016;crobert;848;448000000000000,00;8810000000,00;1667922814982970,00;
849;1703;January 18, 2017;jmurat;849;1280000000,00;3440000000,00;12204651162,79;
849;1704;January 18, 2017;jmurat;849;4560000000,00;12500000000,00;11965440000,00;
850;1703;January 18, 2017;jmurat;850;53300000000000,00;3440000000,00;508209302325581,00;
850;1704;January 18, 2017;jmurat;850;80800000000000,00;12500000000,00;212019200000000,00;
851;1703;January 18, 2017;jmurat;851;70200000000,00;3440000000,00;669348837209,30;
851;1704;January 18, 2017;jmurat;851;121000000000,00;12500000000,00;317504000000,00;
852;1703;January 18, 2017;jmurat;852;335000000000,00;3440000000,00;3194186046511,63;
852;1704;January 18, 2017;jmurat;852;500000000000,00;12500000000,00;1312000000000,00;
853;1703;January 18, 2017;jmurat;853;6140000000000,00;3440000000,00;58544186046511,60;
853;1704;January 18, 2017;jmurat;853;9480000000000,00;12500000000,00;24875520000000,00;
854;1703;January 18, 2017;jmurat;854;1330000000000,00;3440000000,00;12681395348837,20;
854;1704;January 18, 2017;jmurat;854;2680000000000,00;12500000000,00;7032320000000,00;
855;1703;January 18, 2017;jmurat;855;14100000000000,00;3440000000,00;134441860465116,00;
855;1704;January 18, 2017;jmurat;855;15700000000000,00;12500000000,00;41196800000000,00;
856;1703;January 18, 2017;jmurat;856;3730000000,00;3440000000,00;35565116279,07;
856;1704;January 18, 2017;jmurat;856;24400000000,00;12500000000,00;64025600000,00;
857;1703;January 18, 2017;jmurat;857;1420000000,00;3440000000,00;13539534883,72;
857;1704;January 18, 2017;jmurat;857;5150000000,00;12500000000,00;13513600000,00;
858;1703;January 18, 2017;jmurat;858;398000000000,00;3440000000,00;3794883720930,23;
858;1704;January 18, 2017;jmurat;858;946000000000,00;12500000000,00;2482304000000,00;
859;1703;January 18, 2017;jmurat;859;10100000000000,00;3440000000,00;96302325581395,30;
859;1704;January 18, 2017;jmurat;859;13500000000000,00;12500000000,00;35424000000000,00;
862;1724;June 21, 2017;crobert;862;3950000000,00;16400000000,00;7900000000,00;
862;1725;June 27, 2017;crobert;862;11200000000000,00;16500000000,00;22264242424242,40;
884;1708;February 15, 2017;jmurat;884;4540000000000,00;27000000000,00;5515259259259,26;
885;1708;February 15, 2017;jmurat;885;1070000000000,00;27000000000,00;1299851851851,85;
888;1709;March 8, 2017;crobert;888;122000000000000,00;33000000000,00;121260606060606,00;
889;1709;March 8, 2017;crobert;889;12100000000000,00;33000000000,00;12026666666666,70;
890;1709;March 8, 2017;crobert;890;6630000000000,00;33000000000,00;6589818181818,18;
891;1709;March 8, 2017;crobert;891;4050000000000,00;33000000000,00;4025454545454,55;
891;1710;March 16, 2017;jmurat;891;20000000000000,00;28400000000,00;23098591549295,80;
891;1711;March 22, 2017;crobert;891;6450000000000,00;16600000000,00;12744578313253,00;
892;1709;March 8, 2017;crobert;892;1210000000000000,00;33000000000,00;1202666666666670,00;
892;1711;March 22, 2017;crobert;892;60400000000000,00;16600000000,00;119344578313253,00;
893;1709;March 8, 2017;crobert;893;26700000000000,00;33000000000,00;26538181818181,80;
894;1709;March 8, 2017;crobert;894;11600000000000,00;33000000000,00;11529696969697,00;
894;17-17;April 27, 2017;crobert;894;10000000000000,00;9280000000,00;35344827586206,90;
895;1709;March 8, 2017;crobert;895;136000000000,00;33000000000,00;135175757575,76;
896;1710;March 16, 2017;jmurat;896;17700000000000,00;28400000000,00;20442253521126,80;
897;1710;March 16, 2017;jmurat;897;447000000000000,00;28400000000,00;516253521126761,00;
898;1710;March 16, 2017;jmurat;898;25100000000000,00;28400000000,00;28988732394366,20;
899;1710;March 16, 2017;jmurat;899;19800000000000,00;28400000000,00;22867605633802,80;
900;1710;March 16, 2017;jmurat;900;77700000000,00;28400000000,00;89738028169,01;
901;1710;March 16, 2017;jmurat;901;3820000000000,00;28400000000,00;4411830985915,49;
902;1711;March 22, 2017;crobert;902;3610000000000,00;16600000000,00;7133012048192,77;
903;1711;March 22, 2017;crobert;903;40400000000000,00;16600000000,00;79826506024096,40;
904;1711;March 22, 2017;crobert;904;24400000000000,00;16600000000,00;48212048192771,10;
905;1711;March 22, 2017;crobert;905;2650000000000,00;16600000000,00;5236144578313,25;
906;1711;March 22, 2017;crobert;906;105000000000,00;16600000000,00;207469879518,07;
907;1711;March 22, 2017;crobert;907;123000000000000,00;16600000000,00;243036144578313,00;
908;1711;March 22, 2017;crobert;908;54600000000000,00;16600000000,00;107884337349398,00;
909;1711;March 22, 2017;crobert;909;15900000000000,00;16600000000,00;31416867469879,50;
910;1712;March 29, 2017;jmurat;910;6290000000000,00;34100000000,00;6050205278592,38;
911;1712;March 29, 2017;jmurat;911;14100000000000,00;34100000000,00;13562463343108,50;
912;1712;March 29, 2017;jmurat;912;627000000000,00;34100000000,00;603096774193,55;
913;1712;March 29, 2017;jmurat;913;65600000000000,00;34100000000,00;63099120234604,10;
914;1712;March 29, 2017;jmurat;914;4650000000000,00;34100000000,00;4472727272727,27;
915;1712;March 29, 2017;jmurat;915;6410000000000,00;34100000000,00;6165630498533,72;
916;1712;March 29, 2017;jmurat;916;843000000000,00;34100000000,00;810862170087,98;
917;1712;March 29, 2017;jmurat;917;1910000000000,00;34100000000,00;1837184750733,14;
918;1712;March 29, 2017;jmurat;918;1420000000000,00;34100000000,00;1365865102639,30;
919;1713;April 5, 2017;jmurat;919;8760000000000,00;14600000000,00;19680000000000,00;
920;1713;April 5, 2017;jmurat;920;2080000000000,00;14600000000,00;4672876712328,77;
921;1713;April 5, 2017;jmurat;921;18700000000000,00;14600000000,00;42010958904109,60;
922;1713;April 5, 2017;jmurat;922;9290000000000,00;14600000000,00;20870684931506,90;
923;1713;April 5, 2017;jmurat;923;248000000000000,00;14600000000,00;557150684931507,00;
924;1713;April 5, 2017;jmurat;924;168000000000000,00;14600000000,00;377424657534247,00;
925;1713;April 5, 2017;jmurat;925;111000000000000,00;14600000000,00;249369863013699,00;
926;1713;April 5, 2017;jmurat;926;348000000000000,00;14600000000,00;781808219178082,00;
927;17-14;April 12, 2017;mdesrosiers;927;14100000000000,00;5920000000,00;78121621621621,60;
927;17-16;April 26, 2017;crobert;927;5250000000000,00;16700000000,00;10311377245509,00;
927;17-17;April 27, 2017;crobert;927;5150000000000,00;9280000000,00;18202586206896,60;
928;17-15;April 20, 2017;crobert;928;4490000000000,00;8150000000,00;18070184049079,80;
929;17-14;April 12, 2017;mdesrosiers;929;7530000000000,00;5920000000,00;41720270270270,30;
929;17-16;April 26, 2017;crobert;929;9350000000000,00;16700000000,00;18364071856287,40;
929;17-17;April 27, 2017;crobert;929;8360000000000,00;9280000000,00;29548275862069,00;
930;17-14;April 12, 2017;mdesrosiers;930;1070000000000,00;5920000000,00;5928378378378,38;
930;17-15;April 20, 2017;crobert;930;4030000000000,00;8150000000,00;16218895705521,50;
931;17-14;April 12, 2017;mdesrosiers;931;16700000000000,00;5920000000,00;92527027027027,00;
931;17-15;April 20, 2017;crobert;931;7610000000000,00;8150000000,00;30626748466257,70;
932;17-14;April 12, 2017;mdesrosiers;932;35300000000000,00;5920000000,00;195581081081081,00;
932;17-15;April 20, 2017;crobert;932;85200000000000,00;8150000000,00;342890797546012,00;
933;17-15;April 20, 2017;crobert;933;108000000000000,00;8150000000,00;434650306748466,00;
934;17-15;April 20, 2017;crobert;934;32200000000000,00;8150000000,00;129590184049080,00;
935;17-15;April 20, 2017;crobert;935;66300000000000,00;8150000000,00;266826993865031,00;
936;17-15;April 20, 2017;crobert;936;2580000000000,00;8150000000,00;10383312883435,60;
937;17-15;April 20, 2017;crobert;937;14000000000000,00;8150000000,00;56343558282208,60;
938;17-15;April 20, 2017;crobert;938;130000000000000,00;8150000000,00;523190184049080,00;
939;17-15;April 20, 2017;crobert;939;8100000000000,00;8150000000,00;32598773006135,00;
940;17-15;April 20, 2017;crobert;940;2050000000000,00;8150000000,00;8250306748466,26;
941;17-15;April 20, 2017;crobert;941;2000000000000,00;8150000000,00;8049079754601,23;
942;17-15;April 20, 2017;crobert;942;49200000000000,00;8150000000,00;198007361963190,00;
943;17-15;April 20, 2017;crobert;943;7540000000000,00;8150000000,00;30345030674846,60;
944;17-16;April 26, 2017;crobert;944;46300000000000,00;16700000000,00;90936526946107,80;
945;17-16;April 26, 2017;crobert;945;21000000000000,00;16700000000,00;41245508982035,90;
946;17-16;April 26, 2017;crobert;946;3800000000000,00;16700000000,00;7463473053892,22;
947;17-16;April 26, 2017;crobert;947;2080000000000,00;16700000000,00;4085269461077,84;
948;1718;May 4, 2017;jmurat;948;443000000000,00;8500000000,00;1709458823529,41;
949;1718;May 4, 2017;jmurat;949;4150000000000,00;8500000000,00;16014117647058,80;
950;1718;May 4, 2017;jmurat;950;2420000000000,00;8500000000,00;9338352941176,47;
951;1719;May 17, 2017;crobert;951;156000000000000,00;16500000000,00;310109090909091,00;
952;1719;May 17, 2017;crobert;952;85900000000,00;16500000000,00;170758787878,79;
953;1719;May 17, 2017;crobert;953;12700000000000,00;16500000000,00;25246060606060,60;
954;1719;May 17, 2017;crobert;954;123000000000000,00;16500000000,00;244509090909091,00;
955;1719;May 17, 2017;crobert;955;141000000000,00;16500000000,00;280290909090,91;
957;1720;May 24, 2017;jmurat;957;3880000000000,00;9690000000,00;13133539731682,10;
958;1720;May 24, 2017;jmurat;958;2760000000000,00;9690000000,00;9342414860681,12;
959;1720;May 24, 2017;jmurat;959;4120000000000,00;9690000000,00;13945923632610,90;
960;1720;May 24, 2017;jmurat;960;624000000000,00;9690000000,00;2112198142414,86;
961;1720;May 24, 2017;jmurat;961;2490000000000,00;9690000000,00;8428482972136,22;
962;1720;May 24, 2017;jmurat;962;3070000000000,00;9690000000,00;10391744066047,50;
963;1720;May 24, 2017;jmurat;963;193000000000,00;9690000000,00;653292053663,57;
964;1720;May 24, 2017;jmurat;964;139000000000000,00;9690000000,00;470505675954592,00;
965;1721;July 6, 2017;jmurat;965;1300000000000,00;11700000000,00;3644444444444,44;
966;1721;July 6, 2017;jmurat;966;2460000000000,00;11700000000,00;6896410256410,26;
967;1721;July 6, 2017;jmurat;967;201000000000,00;11700000000,00;563487179487,18;
968;1721;July 6, 2017;jmurat;968;1970000000000,00;11700000000,00;5522735042735,04;
969;1722;June 15, 2017;crobert;969;42100000000000,00;7770000000,00;177719433719434,00;
969;1723;June 16, 2017;crobert;969;45700000000000,00;30100000000,00;49799335548172,80;
970;1722;June 15, 2017;crobert;970;37000000000000,00;7770000000,00;156190476190476,00;
970;1723;June 16, 2017;crobert;970;78800000000000,00;30100000000,00;85868438538206,00;
971;1722;June 15, 2017;crobert;971;478000000000,00;7770000000,00;2017812097812,10;
971;1723;June 16, 2017;crobert;971;1450000000000,00;30100000000,00;1580066445182,72;
972;1722;June 15, 2017;crobert;972;3060000000000,00;7770000000,00;12917374517374,50;
972;1723;June 16, 2017;crobert;972;7670000000000,00;30100000000,00;8358006644518,27;
973;1724;June 21, 2017;crobert;973;4290000000000,00;16400000000,00;8580000000000,00;
974;1724;June 21, 2017;crobert;974;6950000000000,00;16400000000,00;13900000000000,00;
975;1724;June 21, 2017;crobert;975;29800000000000,00;16400000000,00;59600000000000,00;
